Name,Accession,Start,Stop,Strand,GeneID,Locus,Locustag,Proteinproduct,Length,ProteinName
chromosome,NC_008596.1,6490338,6491120,+,,,MSMEG_RS30970,WP_011731271.1,260,CPBP family intramembrane metalloprotease
chromosome,NC_008596.1,6491183,6492484,+,,,MSMEG_RS30980,WP_228025683.1,433,LCP family protein
chromosome,NC_008596.1,6492624,6493169,+,,,MSMEG_RS30985,WP_003897831.1,181,ferritin
chromosome,NC_008596.1,6493183,6494028,-,,,MSMEG_RS30990,WP_003897832.1,281,glycerophosphodiester phosphodiesterase
chromosome,NC_008596.1,6494033,6495190,-,,,MSMEG_RS30995,WP_011731273.1,385,DUF4328 domain-containing protein
chromosome,NC_008596.1,6495219,6495560,-,,,MSMEG_RS31000,WP_003897834.1,113,rhodanese-like domain-containing protein
chromosome,NC_008596.1,6496032,6496190,+,,,MSMEG_RS31005,WP_003897835.1,52,hypothetical protein
chromosome,NC_008596.1,6496331,6496954,+,,,MSMEG_RS31010,WP_011731275.1,207,superoxide dismutase
chromosome,NC_008596.1,6497167,6497700,+,,,MSMEG_RS31015,WP_003897837.1,177,hypothetical protein
chromosome,NC_008596.1,6498426,6498830,+,,,MSMEG_RS31020,WP_003897840.1,134,secretion protein EspR
chromosome,NC_008596.1,6500009,6500500,-,,,MSMEG_RS31030,WP_014878644.1,163,hypothetical protein
chromosome,NC_008596.1,6500573,6501679,-,,,MSMEG_RS34070,WP_011731278.1,368,hypothetical protein
chromosome,NC_008596.1,6501891,6502547,+,,,MSMEG_RS31040,WP_003897846.1,218,DUF6474 family protein
chromosome,NC_008596.1,6502555,6503088,+,,,MSMEG_RS31045,WP_011731279.1,177,hypothetical protein
chromosome,NC_008596.1,6503125,6503676,+,,,MSMEG_RS31050,WP_003897849.1,183,copper resistance protein CopC
chromosome,NC_008596.1,6503652,6504617,+,,,MSMEG_RS31055,WP_014878646.1,321,CopD family protein
chromosome,NC_008596.1,6504708,6505196,+,,,MSMEG_RS31060,WP_011731281.1,162,hypothetical protein
chromosome,NC_008596.1,6505226,6505705,+,,rraA,MSMEG_RS31065,WP_011731282.1,159,ribonuclease E activity regulator RraA
chromosome,NC_008596.1,6505769,6507247,-,,,MSMEG_RS31070,WP_003897853.1,492,NAD(P)/FAD-dependent oxidoreductase
chromosome,NC_008596.1,6507325,6507978,+,,,MSMEG_RS31075,WP_011731283.1,217,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6508015,6509226,+,,dinB,MSMEG_RS31080,WP_011731284.1,403,DNA polymerase IV
chromosome,NC_008596.1,6509624,6509908,+,,,MSMEG_RS31090,WP_003897856.1,94,YiaA/YiaB family inner membrane protein
chromosome,NC_008596.1,6509909,6510913,-,,,MSMEG_RS31095,WP_011731286.1,334,PHP domain-containing protein
chromosome,NC_008596.1,6511011,6512072,+,,,MSMEG_RS31100,WP_011731287.1,353,hypothetical protein
chromosome,NC_008596.1,6512085,6512408,+,,,MSMEG_RS31105,WP_011731288.1,107,ESX-1 secretion-associated protein
chromosome,NC_008596.1,6512438,6512932,+,,,MSMEG_RS34075,WP_014878649.1,164,hypothetical protein
chromosome,NC_008596.1,6513212,6514384,+,,,MSMEG_RS31115,WP_162139572.1,390,hypothetical protein
chromosome,NC_008596.1,6514667,6515059,+,,,MSMEG_RS31120,WP_003897863.1,130,metalloregulator ArsR/SmtB family transcription factor
chromosome,NC_008596.1,6515056,6516696,+,,,MSMEG_RS31125,WP_014878652.1,546,SulP family inorganic anion transporter
chromosome,NC_008596.1,6516693,6518039,-,,,MSMEG_RS31130,WP_003897865.1,448,NAD-dependent succinate-semialdehyde dehydrogenase
chromosome,NC_008596.1,6518199,6519053,+,,,MSMEG_RS31135,WP_003897866.1,284,LLM class F420-dependent oxidoreductase
chromosome,NC_008596.1,6519063,6519701,-,,,MSMEG_RS31140,WP_162139573.1,212,hypothetical protein
chromosome,NC_008596.1,6520139,6520669,+,,,MSMEG_RS31145,WP_223495896.1,176,molybdopterin-binding oxidoreductase
chromosome,NC_008596.1,6520673,6522139,-,,,MSMEG_RS31150,WP_003897870.1,488,glutamate synthase subunit beta
chromosome,NC_008596.1,6522132,6526754,-,,gltB,MSMEG_RS31155,WP_014878656.1,1540,glutamate synthase large subunit
chromosome,NC_008596.1,6527168,6528490,+,,,MSMEG_RS31165,WP_011726739.1,440,MULTISPECIES: ISL3-like element IS1096 family transposase
chromosome,NC_008596.1,6528498,6529199,-,,,MSMEG_RS31170,WP_011726740.1,233,MULTISPECIES: plasmid pRiA4b ORF-3 family protein
chromosome,NC_008596.1,6529689,6530489,+,,,MSMEG_RS31175,WP_011731296.1,266,hotdog fold thioesterase
chromosome,NC_008596.1,6530521,6531897,+,,,MSMEG_RS31180,WP_011731297.1,458,chloride channel protein
chromosome,NC_008596.1,6532006,6532779,+,,aqpZ,MSMEG_RS31185,WP_011731298.1,257,aquaporin Z
chromosome,NC_008596.1,6532853,6533404,-,,,MSMEG_RS31190,WP_003897878.1,183,DNA starvation/stationary phase protection protein
chromosome,NC_008596.1,6533466,6534365,-,,,MSMEG_RS31195,WP_029104236.1,299,hypothetical protein
chromosome,NC_008596.1,6534409,6534792,-,,,MSMEG_RS31200,WP_003897880.1,127,DUF427 domain-containing protein
chromosome,NC_008596.1,6535030,6535236,+,,,MSMEG_RS31205,WP_003897881.1,68,hypothetical protein
chromosome,NC_008596.1,6535287,6536660,-,,,MSMEG_RS31210,WP_014878659.1,457,FAD-binding oxidoreductase
chromosome,NC_008596.1,6536834,6537058,+,,,MSMEG_RS31215,WP_011731302.1,74,hypothetical protein
chromosome,NC_008596.1,6537143,6537961,-,,,MSMEG_RS31220,WP_011731303.1,272,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,6538024,6539046,-,,,MSMEG_RS31225,WP_011731304.1,340,NAD-dependent epimerase/dehydratase family protein
chromosome,NC_008596.1,6539043,6539543,-,,,MSMEG_RS31230,WP_003897886.1,166,nuclear transport factor 2 family protein
chromosome,NC_008596.1,6539586,6539978,-,,,MSMEG_RS31235,WP_011731305.1,130,hypothetical protein
chromosome,NC_008596.1,6540054,6540569,+,,msrA,MSMEG_RS31240,WP_003897888.1,171,peptide-methionine (S)-S-oxide reductase MsrA
chromosome,NC_008596.1,6540573,6541916,-,,,MSMEG_RS31245,WP_011731306.1,447,cytochrome P450
chromosome,NC_008596.1,6542006,6542638,+,,,MSMEG_RS31250,WP_011731307.1,210,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6542615,6543184,-,,,MSMEG_RS31255,WP_003897891.1,189,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6543238,6543909,+,,,MSMEG_RS31260,WP_011731308.1,223,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,6543906,6544952,-,,,MSMEG_RS31265,WP_011731309.1,348,prenyltransferase
chromosome,NC_008596.1,6544983,6545705,-,,,MSMEG_RS31270,WP_011731310.1,240,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,6545699,6546940,-,,,MSMEG_RS31275,WP_011731311.1,413,glycosyltransferase family 4 protein
chromosome,NC_008596.1,6547061,6547516,-,,,MSMEG_RS31280,WP_011731312.1,151,PPOX class F420-dependent oxidoreductase
chromosome,NC_008596.1,6547545,6548636,-,,,MSMEG_RS31285,WP_003897898.1,363,NADH:flavin oxidoreductase/NADH oxidase
chromosome,NC_008596.1,6548602,6549669,-,,,MSMEG_RS31290,WP_011731314.1,355,amidohydrolase family protein
chromosome,NC_008596.1,6549677,6550114,-,,,MSMEG_RS31295,WP_003897900.1,145,hypothetical protein
chromosome,NC_008596.1,6550150,6551340,-,,,MSMEG_RS31300,WP_011731315.1,396,FAD binding domain-containing protein
chromosome,NC_008596.1,6551337,6552680,-,,,MSMEG_RS31305,WP_003897902.1,447,MFS transporter
chromosome,NC_008596.1,6552753,6554252,-,,,MSMEG_RS31310,WP_011731316.1,499,aldehyde dehydrogenase family protein
chromosome,NC_008596.1,6554429,6556201,+,,,MSMEG_RS31315,WP_228025551.1,590,helix-turn-helix domain-containing protein
chromosome,NC_008596.1,6556375,6557424,+,,,MSMEG_RS31320,WP_162139574.1,349,ABC transporter substrate-binding protein
chromosome,NC_008596.1,6557421,6558251,+,,,MSMEG_RS31325,WP_003897906.1,276,ABC transporter permease
chromosome,NC_008596.1,6558248,6559027,+,,,MSMEG_RS31330,WP_003897907.1,259,ABC transporter permease subunit
chromosome,NC_008596.1,6559046,6559807,+,,,MSMEG_RS31335,WP_003897909.1,253,ABC transporter ATP-binding protein
chromosome,NC_008596.1,6559895,6560428,-,,,MSMEG_RS31340,WP_011731319.1,177,hypothetical protein
chromosome,NC_008596.1,6560543,6560836,+,,,MSMEG_RS31345,WP_011731320.1,97,hypothetical protein
chromosome,NC_008596.1,6560975,6561772,+,,,MSMEG_RS31350,WP_011731321.1,265,DUF427 domain-containing protein
chromosome,NC_008596.1,6561852,6563714,+,,,MSMEG_RS31355,WP_011731322.1,620,hypothetical protein
chromosome,NC_008596.1,6563711,6563923,+,,,MSMEG_RS31360,WP_011731323.1,70,hypothetical protein
chromosome,NC_008596.1,6563920,6564363,+,,,MSMEG_RS31365,WP_011731324.1,147,hypothetical protein
chromosome,NC_008596.1,6564360,6565652,+,,,MSMEG_RS31370,WP_011731325.1,430,hypothetical protein
chromosome,NC_008596.1,6565649,6566215,-,,,MSMEG_RS31375,WP_003897917.1,188,TetR family transcriptional regulator
chromosome,NC_008596.1,6566306,6567010,+,,,MSMEG_RS31380,WP_011731326.1,234,nitroreductase
chromosome,NC_008596.1,6567028,6567579,+,,,MSMEG_RS31385,WP_011731327.1,183,isochorismatase family protein
chromosome,NC_008596.1,6567749,6569893,+,,glgX,MSMEG_RS31390,WP_029104234.1,714,glycogen debranching protein GlgX
chromosome,NC_008596.1,6570166,6570633,+,,,MSMEG_RS31395,WP_003897922.1,155,MarR family transcriptional regulator
chromosome,NC_008596.1,6570630,6571499,+,,,MSMEG_RS31400,WP_003897923.1,289,ATP-binding cassette domain-containing protein
chromosome,NC_008596.1,6571546,6572292,+,,,MSMEG_RS31405,WP_223496047.1,248,ABC transporter permease
chromosome,NC_008596.1,6572351,6573508,+,,,MSMEG_RS31410,WP_011731330.1,385,acyl-CoA dehydrogenase family protein
chromosome,NC_008596.1,6573517,6574626,+,,,MSMEG_RS31415,WP_011731331.1,369,acyl-CoA dehydrogenase family protein
chromosome,NC_008596.1,6574647,6576638,-,,,MSMEG_RS31420,WP_011731332.1,663,MFS transporter
chromosome,NC_008596.1,6576690,6578015,-,,,MSMEG_RS31425,WP_011731333.1,441,phosphotransferase
chromosome,NC_008596.1,6578012,6579793,-,,treS,MSMEG_RS31430,WP_003897929.1,593,maltose alpha-D-glucosyltransferase
chromosome,NC_008596.1,6580067,6580456,+,,,MSMEG_RS31435,WP_003897932.1,129,hypothetical protein
chromosome,NC_008596.1,6580577,6581377,+,,,MSMEG_RS31440,WP_011731334.1,266,DUF2470 domain-containing protein
chromosome,NC_008596.1,6581422,6582000,+,,,MSMEG_RS31445,WP_011731335.1,192,orotate phosphoribosyltransferase
chromosome,NC_008596.1,6582005,6583069,-,,,MSMEG_RS31450,WP_003897935.1,354,ABC transporter ATP-binding protein
chromosome,NC_008596.1,6583066,6583887,-,,,MSMEG_RS31455,WP_003897936.1,273,ABC transporter permease subunit
chromosome,NC_008596.1,6583884,6584744,-,,,MSMEG_RS31460,WP_003897937.1,286,ABC transporter permease subunit
chromosome,NC_008596.1,6584753,6585904,-,,,MSMEG_RS31465,WP_011731336.1,383,extracellular solute-binding protein
chromosome,NC_008596.1,6586134,6586640,+,,,MSMEG_RS31470,WP_003897939.1,168,hypothetical protein
chromosome,NC_008596.1,6586660,6587088,+,,,MSMEG_RS31475,WP_003897940.1,142,TIGR03668 family PPOX class F420-dependent oxidoreductase
chromosome,NC_008596.1,6587093,6587698,-,,,MSMEG_RS31480,WP_003897941.1,201,TetR family transcriptional regulator
chromosome,NC_008596.1,6587895,6588647,+,,,MSMEG_RS31485,WP_003897942.1,250,hypothetical protein
chromosome,NC_008596.1,6588644,6589393,+,,,MSMEG_RS31490,WP_003897943.1,249,hypothetical protein
chromosome,NC_008596.1,6589413,6589988,+,,,MSMEG_RS31495,WP_011731337.1,191,cytochrome c oxidase subunit 3 family protein
chromosome,NC_008596.1,6589990,6590283,+,,,MSMEG_RS31500,WP_011731338.1,97,cytochrome C oxidase subunit IV family protein
chromosome,NC_008596.1,6590293,6590910,+,,,MSMEG_RS31505,WP_011731339.1,205,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6590911,6591846,-,,,MSMEG_RS31510,WP_014878681.1,311,alpha/beta hydrolase
chromosome,NC_008596.1,6592036,6594231,+,,,MSMEG_RS31515,WP_011731342.1,731,elongation factor G-like protein EF-G2
chromosome,NC_008596.1,6594233,6594799,-,,,MSMEG_RS31520,WP_011731343.1,188,carboxymuconolactone decarboxylase family protein
chromosome,NC_008596.1,6594900,6595475,+,,,MSMEG_RS31525,WP_011731344.1,191,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6595503,6596210,+,,,MSMEG_RS31530,WP_011731345.1,235,SDR family oxidoreductase
chromosome,NC_008596.1,6596469,6597620,+,,,MSMEG_RS31535,WP_228025680.1,383,MCE family protein
chromosome,NC_008596.1,6597610,6598509,-,,,MSMEG_RS31540,WP_011731346.1,299,DMT family transporter
chromosome,NC_008596.1,6598543,6598893,-,,,MSMEG_RS31545,WP_003897958.1,116,STAS domain-containing protein
chromosome,NC_008596.1,6598890,6599987,-,,,MSMEG_RS31550,WP_003897959.1,365,cobalamin-dependent protein
chromosome,NC_008596.1,6601673,6601969,-,,,MSMEG_RS34080,WP_003897961.1,98,hypothetical protein
chromosome,NC_008596.1,6602127,6602834,-,,,MSMEG_RS31565,WP_011731348.1,235,histidine phosphatase family protein
chromosome,NC_008596.1,6602836,6603669,-,,,MSMEG_RS31570,WP_014878684.1,277,helix-turn-helix transcriptional regulator
chromosome,NC_008596.1,6603696,6604958,+,,,MSMEG_RS31575,WP_011731350.1,420,amidohydrolase
chromosome,NC_008596.1,6604992,6605408,-,,,MSMEG_RS31580,WP_011731351.1,138,Rieske (2Fe-2S) protein
chromosome,NC_008596.1,6605424,6605942,-,,,MSMEG_RS31585,WP_014878685.1,172,DUF6529 family protein
chromosome,NC_008596.1,6606004,6606504,-,,,MSMEG_RS31590,WP_228025548.1,166,hypothetical protein
chromosome,NC_008596.1,6606582,6607028,-,,,MSMEG_RS31595,WP_003897968.1,148,hypothetical protein
chromosome,NC_008596.1,6607155,6608885,-,,,MSMEG_RS31600,WP_011731354.1,576,ABC transporter ATP-binding protein/permease
chromosome,NC_008596.1,6608882,6611464,-,,,MSMEG_RS31605,WP_011731355.1,860,ATP-binding cassette domain-containing protein
chromosome,NC_008596.1,6611464,6612174,-,,,MSMEG_RS31610,WP_011731356.1,236,TetR family transcriptional regulator
chromosome,NC_008596.1,6612275,6612889,+,,,MSMEG_RS31615,WP_011731357.1,204,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6612886,6613542,+,,,MSMEG_RS31620,WP_011731358.1,218,enoyl-CoA hydratase-related protein
chromosome,NC_008596.1,6613539,6614441,-,,,MSMEG_RS31625,WP_011731359.1,300,SDR family NAD(P)-dependent oxidoreductase
chromosome,NC_008596.1,6614451,6614756,-,,,MSMEG_RS31630,WP_029104230.1,101,hypothetical protein
chromosome,NC_008596.1,6614824,6615246,-,,,MSMEG_RS31635,WP_003897979.1,140,OB-fold domain-containing protein
chromosome,NC_008596.1,6615249,6616469,-,,,MSMEG_RS31640,WP_011731361.1,406,thiolase family protein
chromosome,NC_008596.1,6616478,6618736,-,,,MSMEG_RS31645,WP_011731362.1,752,acyl-CoA dehydrogenase
chromosome,NC_008596.1,6618733,6619743,-,,,MSMEG_RS31650,WP_011731363.1,336,NAD-dependent epimerase/dehydratase family protein
chromosome,NC_008596.1,6619839,6620408,+,,,MSMEG_RS31655,WP_011731364.1,189,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6620411,6621079,-,,,MSMEG_RS31660,WP_014878688.1,222,GNAT family N-acetyltransferase
chromosome,NC_008596.1,6621103,6621258,-,,,MSMEG_RS33625,WP_003897985.1,51,hypothetical protein
chromosome,NC_008596.1,6621461,6622585,+,,,MSMEG_RS31665,WP_011731366.1,374,LuxR C-terminal-related transcriptional regulator
chromosome,NC_008596.1,6622524,6623729,-,,,MSMEG_RS31670,WP_011731367.1,401,Dyp-type peroxidase
chromosome,NC_008596.1,6623722,6624216,-,,,MSMEG_RS31675,WP_011731368.1,164,copper chaperone PCu(A)C
chromosome,NC_008596.1,6624209,6625588,-,,,MSMEG_RS31680,WP_011731369.1,459,PepSY domain-containing protein
chromosome,NC_008596.1,6625702,6626244,-,,,MSMEG_RS31685,WP_011731370.1,180,hypothetical protein
chromosome,NC_008596.1,6626357,6626989,+,,,MSMEG_RS31690,WP_228025547.1,210,methyltransferase domain-containing protein
chromosome,NC_008596.1,6626995,6628662,-,,,MSMEG_RS31695,WP_011731372.1,555,HNH endonuclease
chromosome,NC_008596.1,6628925,6629410,+,,,MSMEG_RS31700,WP_011731373.1,161,FABP family protein
chromosome,NC_008596.1,6629407,6630636,+,,lipE,MSMEG_RS31705,WP_011731374.1,409,lipase LipE
chromosome,NC_008596.1,6630646,6631086,-,,,MSMEG_RS31710,WP_003897995.1,146,PPOX class F420-dependent oxidoreductase
chromosome,NC_008596.1,6631138,6632682,+,,,MSMEG_RS31715,WP_011731375.1,514,biotin carboxylase
chromosome,NC_008596.1,6633239,6633637,+,,,MSMEG_RS31720,WP_003897999.1,132,heme-binding protein
chromosome,NC_008596.1,6633752,6634201,+,,,MSMEG_RS31725,WP_003898000.1,149,helix-turn-helix transcriptional regulator
chromosome,NC_008596.1,6634284,6634952,+,,,MSMEG_RS31730,WP_011731377.1,222,SDR family oxidoreductase
chromosome,NC_008596.1,6635110,6636249,+,,,MSMEG_RS31735,WP_228025677.1,379,alpha/beta hydrolase-fold protein
chromosome,NC_008596.1,6636246,6637361,-,,,MSMEG_RS31740,WP_029104228.1,371,FAD-dependent oxidoreductase
chromosome,NC_008596.1,6637418,6638608,+,,,MSMEG_RS31745,WP_011731379.1,396,acyl-CoA dehydrogenase family protein
chromosome,NC_008596.1,6638700,6639872,+,,,MSMEG_RS31750,WP_036462348.1,390,acyl-CoA/acyl-ACP dehydrogenase
chromosome,NC_008596.1,6639920,6640762,+,,,MSMEG_RS31755,WP_011731381.1,280,alpha/beta hydrolase
chromosome,NC_008596.1,6640759,6641664,+,,,MSMEG_RS31760,WP_011731382.1,301,fumarylacetoacetate hydrolase family protein
chromosome,NC_008596.1,6641661,6645611,-,,hrpA,MSMEG_RS31765,WP_011731383.1,1316,ATP-dependent RNA helicase HrpA
chromosome,NC_008596.1,6645663,6646724,-,,,MSMEG_RS31770,WP_011727030.1,353,IS630-like element ISMsm5 family transposase
chromosome,NC_008596.1,6646800,6647195,+,,,MSMEG_RS31775,WP_011731384.1,131,nuclear transport factor 2 family protein
chromosome,NC_008596.1,6647198,6648052,+,,,MSMEG_RS31780,WP_011731385.1,284,SDR family NAD(P)-dependent oxidoreductase
chromosome,NC_008596.1,6648028,6649758,-,,,MSMEG_RS31785,WP_011731386.1,576,aminotransferase class V-fold PLP-dependent enzyme
chromosome,NC_008596.1,6649755,6650510,-,,,MSMEG_RS31790,WP_174519704.1,251,amino acid ABC transporter ATP-binding protein
chromosome,NC_008596.1,6650515,6651408,-,,,MSMEG_RS31795,WP_011731388.1,297,amino acid ABC transporter permease
chromosome,NC_008596.1,6651395,6652369,-,,,MSMEG_RS31800,WP_011731389.1,324,ABC transporter substrate-binding protein
chromosome,NC_008596.1,6652518,6653426,-,,,MSMEG_RS31805,WP_011731390.1,302,"5,10-methylenetetrahydrofolate reductase"
chromosome,NC_008596.1,6653552,6654313,+,,,MSMEG_RS31810,WP_003898017.1,253,alpha/beta fold hydrolase
chromosome,NC_008596.1,6654335,6654787,+,,,MSMEG_RS31815,WP_011731391.1,150,"6,7-dimethyl-8-ribityllumazine synthase"
chromosome,NC_008596.1,6654886,6655731,+,,,MSMEG_RS31820,WP_051644153.1,281,hypothetical protein
chromosome,NC_008596.1,6655751,6656026,+,,,MSMEG_RS34090,WP_051644152.1,91,helix-turn-helix transcriptional regulator
chromosome,NC_008596.1,6656133,6657125,+,,,MSMEG_RS31825,WP_011731392.1,330,IS481-like element ISMsm9 family transposase
chromosome,NC_008596.1,6657133,6657654,-,,,MSMEG_RS31830,WP_011731393.1,173,hypothetical protein
chromosome,NC_008596.1,6657780,6658817,-,,,MSMEG_RS31835,WP_011731394.1,345,LLM class F420-dependent oxidoreductase
chromosome,NC_008596.1,6658820,6659215,-,,,MSMEG_RS31840,WP_011731395.1,131,nuclear transport factor 2 family protein
chromosome,NC_008596.1,6659358,6659954,+,,,MSMEG_RS31845,WP_011731396.1,198,PadR family transcriptional regulator
chromosome,NC_008596.1,6659918,6660517,-,,,MSMEG_RS31850,WP_011731397.1,199,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6660569,6661243,-,,,MSMEG_RS31855,WP_011731398.1,224,hypothetical protein
chromosome,NC_008596.1,6661240,6662100,-,,,MSMEG_RS31860,WP_011731399.1,286,hypothetical protein
chromosome,NC_008596.1,6662097,6663047,-,,,MSMEG_RS31865,WP_003898031.1,316,hypothetical protein
chromosome,NC_008596.1,6663038,6663502,-,,,MSMEG_RS31870,WP_003898032.1,154,hypothetical protein
chromosome,NC_008596.1,6663492,6664352,-,,,MSMEG_RS31875,WP_003898033.1,286,DUF58 domain-containing protein
chromosome,NC_008596.1,6664363,6665364,-,,,MSMEG_RS31880,WP_003898034.1,333,AAA family ATPase
chromosome,NC_008596.1,6665394,6666278,-,,,MSMEG_RS31885,WP_036462273.1,294,hypothetical protein
chromosome,NC_008596.1,6666377,6667543,-,,,MSMEG_RS31890,WP_003898036.1,388,metallophosphoesterase
chromosome,NC_008596.1,6667571,6668248,-,,,MSMEG_RS31895,WP_014878704.1,225,dithiol-disulfide isomerase
chromosome,NC_008596.1,6668245,6669426,-,,,MSMEG_RS31900,WP_011731403.1,393,glutathione-dependent formaldehyde dehydrogenase
chromosome,NC_008596.1,6672072,6672791,-,,,MSMEG_RS31910,WP_011731404.1,239,CoA pyrophosphatase
chromosome,NC_008596.1,6674114,6674500,-,,,MSMEG_RS31920,WP_014878706.1,128,hypothetical protein
chromosome,NC_008596.1,6674557,6675408,-,,,MSMEG_RS31925,WP_011731406.1,283,TIGR03619 family F420-dependent LLM class oxidoreductase
chromosome,NC_008596.1,6675471,6676661,+,,,MSMEG_RS31930,WP_011731407.1,396,cytochrome P450
chromosome,NC_008596.1,6676667,6677446,-,,,MSMEG_RS31935,WP_011731408.1,259,SDR family NAD(P)-dependent oxidoreductase
